CN,PLT_CN,PREV_TRE_CN,INVYR_A,STATECD_A,UNITCD_A,COUNTYCD_A,PLOT_A,SUBP,TREE,CONDID,AZIMUTH,DIST,PREVCOND,STATUSCD,SPCD,SPGRPCD,DIA,DIAHTCD,HT,HTCD,ACTUALHT,TREECLCD,CR,CCLCD,TREEGRCD,AGENTCD,DECAYCD,STOCKING,WDLDSTEM,VOLCFNET,MORTYR,SALVCD,STANDING_DEAD_CD,PREV_STATUS_CD,PREV_WDLDSTEM,TPA_UNADJ,GroupCount,sum_TPA_UNADJ,TPHA,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR_B,STATECD_B,UNITCD_B,COUNTYCD_B,PLOT_B,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,STAND,MARKER1,MARKER2,MARKER3,DISTANCE,DISTA,MARKER
172142120010661,122562432010661,68494126010538,2007,42,5,5,2505,4,3,1,,,1,2,541,36,6.3,1,,,30,3,NaN,NaN,NaN,70,1,,,3.2193,0,1,1,1,,6.018046,28,920.906838,2275.6068420399,120631315010661,1320552010538,58340366010538,2007,42,5,5,2505,1,,2007,11,20,5.5,2,1,3,0,40.74691,-79.47094,1170,2,2,4,, 221Ea,4203,0,460,NaN,NaN,4.77431643295917,4.77431643295917,460
172142121010661,122562432010661,68494144010538,2007,42,5,5,2505,4,4,1,,,1,2,541,36,6,1,,,36,3,NaN,NaN,NaN,70,2,,,2.470631,0,1,1,1,,6.018046,28,920.906838,2275.6068420399,120631315010661,1320552010538,58340366010538,2007,42,5,5,2505,1,,2007,11,20,5.5,2,1,3,0,40.74691,-79.47094,1170,2,2,4,, 221Ea,4203,0,461,NaN,NaN,4.77431643295917,4.77431643295917,461
172154414010661,122562854010661,68509269010538,2007,42,5,49,1972,2,16,1,,,1,2,541,36,7.1,1,,,18,3,NaN,NaN,NaN,70,2,,,3.012169,0,1,1,1,,6.018046,47,1080.124764,2669.0422980822,120631315010661,1320556010538,58337858010538,2007,42,5,49,1972,1,,2007,10,3,5.2,2,1,1,0,42.08109,-79.93989,1380,2,2,4,, 221Fa,4205,0,462,NaN,NaN,5.31614907747366,5.31614907747366,462
172125925010661,122562622010661,68483199010538,2007,42,5,125,2084,2,4,1,,,1,2,541,36,5.8,1,,,23,3,NaN,NaN,NaN,60,2,,,2.228709,0,1,1,1,,6.018046,35,405.437226,1001.8556573073,120631315010661,1320561010538,58300026010538,2007,42,5,125,2084,1,,2008,2,5,5.2,2,1,5,0,40.31567,-80.3622,1210,2,2,4,, 221Ea,4218,0,463,NaN,NaN,5.70795937619251,5.70795937619251,463
172125926010661,122562622010661,68483201010538,2007,42,5,125,2084,2,5,1,,,1,2,541,36,8.5,1,,,22,3,NaN,NaN,NaN,60,2,,,5.040946,0,1,1,1,,6.018046,35,405.437226,1001.8556573073,120631315010661,1320561010538,58300026010538,2007,42,5,125,2084,1,,2008,2,5,5.2,2,1,5,0,40.31567,-80.3622,1210,2,2,4,, 221Ea,4218,0,464,NaN,NaN,5.70795937619251,5.70795937619251,464
172125940010661,122562622010661,68483213010538,2007,42,5,125,2084,3,10,1,,,1,2,541,36,7.8,1,,,38,3,NaN,NaN,NaN,70,2,,,5.700085,0,1,1,1,,6.018046,35,405.437226,1001.8556573073,120631315010661,1320561010538,58300026010538,2007,42,5,125,2084,1,,2008,2,5,5.2,2,1,5,0,40.31567,-80.3622,1210,2,2,4,, 221Ea,4218,0,465,NaN,NaN,5.70795937619251,5.70795937619251,465
172125520010661,122563028010661,68482427010538,2007,42,5,125,2143,1,17,1,,,1,2,541,36,5.3,1,,,14,3,NaN,NaN,NaN,70,3,,,0.807326,0,1,1,1,,6.018046,25,165.235972,408.3063486106,120631315010661,1320561010538,58299209010538,2007,42,5,125,2143,1,,2007,6,26,4.9,2,1,2,0,40.02859,-80.3552,1390,2,2,4,, 221Ea,4218,0,466,NaN,NaN,5.74858397536854,5.74858397536854,466
172127053010661,122562248010661,68485265010538,2007,42,5,129,2335,1,9,1,,,1,2,541,36,8.4,1,,,5,4,NaN,NaN,NaN,70,4,,,0.17593,0,1,1,1,,6.018046,19,384.113772,949.1643363006,120631315010661,1320562010538,58302115010538,2007,42,5,129,2335,1,,2008,2,14,5.4,2,1,2,9,40.35781,-79.17351,1240,2,2,4,,M221Bb,4212,0,467,NaN,NaN,4.52695233334789,4.52695233334789,467
172127054010661,122562248010661,68485267010538,2007,42,5,129,2335,1,10,1,,,1,2,541,36,9.3,1,,,45,3,NaN,NaN,NaN,70,3,,,5.791908,0,1,1,1,,6.018046,19,384.113772,949.1643363006,120631315010661,1320562010538,58302115010538,2007,42,5,129,2335,1,,2008,2,14,5.4,2,1,2,9,40.35781,-79.17351,1240,2,2,4,,M221Bb,4212,0,468,NaN,NaN,4.52695233334789,4.52695233334789,468
172127056010661,122562248010661,0,2007,42,5,129,2335,1,12,1,,,1,2,541,36,6.1,1,,,21,3,NaN,NaN,NaN,70,3,,,1.467893,0,1,1,,,6.018046,19,384.113772,949.1643363006,120631315010661,1320562010538,58302115010538,2007,42,5,129,2335,1,,2008,2,14,5.4,2,1,2,9,40.35781,-79.17351,1240,2,2,4,,M221Bb,4212,0,469,NaN,NaN,4.52695233334789,4.52695233334789,469
172153416010661,122562196010661,68507488010538,2007,42,6,47,2067,1,11,1,,,1,2,541,36,12.9,1,,,94,3,NaN,NaN,NaN,70,1,,,23.149691,0,1,1,1,,6.018046,41,222.667702,550.2230250271,120631315010661,1320568010538,58336120010538,2007,42,6,47,2067,1,,2007,8,16,5.1,2,1,6,0,41.54906,-78.5163,2050,2,2,4,, 211Ga,4205,0,470,NaN,NaN,3.82910690973287,3.82910690973287,470
172153428010661,122562196010661,68507500010538,2007,42,6,47,2067,2,4,1,,,1,2,541,36,9.7,1,,,68,3,NaN,NaN,NaN,70,1,,,11.341777,0,1,1,1,,6.018046,41,222.667702,550.2230250271,120631315010661,1320568010538,58336120010538,2007,42,6,47,2067,1,,2007,8,16,5.1,2,1,6,0,41.54906,-78.5163,2050,2,2,4,, 211Ga,4205,0,471,NaN,NaN,3.82910690973287,3.82910690973287,471
172136485010661,122562832010661,68464557010538,2007,42,6,83,2862,1,40,1,,,1,2,541,36,13.5,1,,,43,4,NaN,NaN,NaN,70,4,,,2.190836,0,0,1,1,,6.018046,41,900.10397,2224.2019150685,120631315010661,1320572010538,58317861010538,2007,42,6,83,2862,1,,2007,9,14,5.1,2,1,5,0,41.90722,-78.51108,2130,2,2,4,, 211Ga,4205,0,474,NaN,NaN,3.88042136888303,3.88042136888303,474
172122699010661,122561830010661,68477569010538,2007,42,6,117,2639,4,1,2,,,2,2,541,36,5.2,1,,,36,3,NaN,NaN,NaN,70,1,,,1.607741,0,1,1,1,,6.018046,6,36.108276,89.2253554098,120631315010661,1320575010538,58294347010538,2007,42,6,117,2639,1,,2007,9,10,5.2,2,1,1,0,41.84068,-76.93787,1750,2,2,4,, 211Fb,4210,0,476,NaN,NaN,2.34020226821188,2.34020226821188,476
172151448010661,122561498010661,68489685010538,2007,42,8,37,2296,2,2,1,,,1,2,541,36,9.3,1,,,32,3,NaN,NaN,NaN,70,2,,,7.194096,0,0,1,1,,6.018046,41,480.402508,1187.0986173934,120631315010661,1320585010538,58332356010538,2007,42,8,37,2296,1,,2007,10,3,5.6,2,1,2,0,40.97077,-76.41791,560,2,2,4,,M221Ac,4211,0,479,NaN,NaN,1.71320231087984,1.71320231087984,479
172151461010661,122561498010661,68489719010538,2007,42,8,37,2296,3,7,1,,,1,2,541,36,8.6,1,,,36,3,NaN,NaN,NaN,70,2,,,7.379984,0,0,1,1,,6.018046,41,480.402508,1187.0986173934,120631315010661,1320585010538,58332356010538,2007,42,8,37,2296,1,,2007,10,3,5.6,2,1,2,0,40.97077,-76.41791,560,2,2,4,,M221Ac,4211,0,480,NaN,NaN,1.71320231087984,1.71320231087984,480
172151464010661,122561498010661,0,2007,42,8,37,2296,3,10,1,,,1,2,541,36,9.4,1,,,58,3,NaN,NaN,NaN,70,2,,,8.762685,0,1,1,,,6.018046,41,480.402508,1187.0986173934,120631315010661,1320585010538,58332356010538,2007,42,8,37,2296,1,,2007,10,3,5.6,2,1,2,0,40.97077,-76.41791,560,2,2,4,,M221Ac,4211,0,481,NaN,NaN,1.71320231087984,1.71320231087984,481
172151465010661,122561498010661,0,2007,42,8,37,2296,3,11,1,,,1,2,541,36,8.4,1,,,37,3,NaN,NaN,NaN,70,2,,,7.039193,0,1,1,,,6.018046,41,480.402508,1187.0986173934,120631315010661,1320585010538,58332356010538,2007,42,8,37,2296,1,,2007,10,3,5.6,2,1,2,0,40.97077,-76.41791,560,2,2,4,,M221Ac,4211,0,482,NaN,NaN,1.71320231087984,1.71320231087984,482
172151470010661,122561498010661,68489703010538,2007,42,8,37,2296,4,5,1,,,1,2,541,36,5.7,1,,,37,3,NaN,NaN,NaN,70,1,,,2.296385,0,1,1,1,,6.018046,41,480.402508,1187.0986173934,120631315010661,1320585010538,58332356010538,2007,42,8,37,2296,1,,2007,10,3,5.6,2,1,2,0,40.97077,-76.41791,560,2,2,4,,M221Ac,4211,0,483,NaN,NaN,1.71320231087984,1.71320231087984,483
172151471010661,122561498010661,68489707010538,2007,42,8,37,2296,4,6,1,,,1,2,541,36,6,1,,,38,3,NaN,NaN,NaN,70,1,,,2.735341,0,1,1,1,,6.018046,41,480.402508,1187.0986173934,120631315010661,1320585010538,58332356010538,2007,42,8,37,2296,1,,2007,10,3,5.6,2,1,2,0,40.97077,-76.41791,560,2,2,4,,M221Ac,4211,0,484,NaN,NaN,1.71320231087984,1.71320231087984,484
172120401010661,122561298010661,68473500010538,2007,42,8,107,2863,1,5,1,,,1,2,541,36,6,1,,,39,3,NaN,NaN,NaN,70,2,,,2.470631,0,1,1,1,,6.018046,36,273.5608,675.98241484,120631315010661,1320592010538,58327009010538,2007,42,8,107,2863,1,,2007,7,18,5,2,1,4,4,40.70599,-75.89011,690,2,2,4,,M221Ac,4217,0,486,NaN,NaN,1.24958426702805,1.24958426702805,486
172127488010661,122561478010661,0,2007,42,8,131,2822,4,10,1,,,1,2,541,36,6,1,,,56,3,NaN,NaN,NaN,70,1,,,2.735341,0,1,1,,,6.018046,46,276.830116,684.0610581418,120631315010661,1320595010538,58302830010538,2007,42,8,131,2822,1,,2007,9,17,5.2,2,1,4,0,41.47485,-75.99963,730,2,2,4,, 211Fb,4211,0,487,NaN,NaN,1.33622934352004,1.33622934352004,487
172143570010661,122561220010661,68496507010538,2007,42,9,11,2316,4,2,1,,,1,2,541,36,5.4,1,,,42,3,NaN,NaN,NaN,60,1,,,1.900713,0,1,1,1,,6.018046,38,186.559426,460.9976696173,120631315010661,1320597010538,58342836010538,2007,42,9,11,2316,1,,2007,7,16,5,2,1,4,0,40.54049,-75.79437,590,2,2,4,,M221Ad,4215,0,488,NaN,NaN,1.22860636781843,1.22860636781843,488
172134432010661,122561294010661,0,2007,42,9,77,2444,2,9,1,,,1,2,541,36,5.6,1,,,39,3,NaN,NaN,NaN,70,3,,,1.14581,0,1,1,,,6.018046,23,201.344248,497.5317040204,120631315010661,1320604010538,58314277010538,2007,42,9,77,2444,1,,2008,3,6,5.9,2,1,3,0,40.69444,-75.73085,680,2,2,4,,M221Ad,4215,0,490,NaN,NaN,1.10500852777886,1.10500852777886,490
172134290010661,122561296010661,68460780010538,2007,42,9,77,2807,1,20,1,,,1,2,541,36,8.1,1,,,9,3,NaN,NaN,NaN,70,3,,,1.341385,0,1,1,1,,6.018046,45,531.295606,1312.8580072063,120631315010661,1320604010538,58314019010538,2007,42,9,77,2807,1,,2007,5,10,5.1,2,1,2,0,40.61912,-75.77953,730,2,2,4,,M221Ad,4215,0,491,NaN,NaN,1.18005373114278,1.18005373114278,491
172134305010661,122561296010661,68460758010538,2007,42,9,77,2807,3,11,1,,,1,2,541,36,6.5,1,,,46,3,NaN,NaN,NaN,70,2,,,3.284768,0,1,1,1,,6.018046,45,531.295606,1312.8580072063,120631315010661,1320604010538,58314019010538,2007,42,9,77,2807,1,,2007,5,10,5.1,2,1,2,0,40.61912,-75.77953,730,2,2,4,,M221Ad,4215,0,492,NaN,NaN,1.18005373114278,1.18005373114278,492
207951984010661,113492739010661,68550188010538,2008,42,0,67,4335,1,10,1,,,1,2,541,36,8.2,1,,,48,3,NaN,NaN,NaN,70,1,,,7.114695,0,1,1,1,,6.018046,30,381.365042,942.372087034101,113492081010661,1320546010538,58392417010538,2008,42,0,67,4335,1,,2008,12,8,5.7,2,1,3,0,40.525011,-77.310804,620,2,2,5,,M221Ac,4210,0,498,NaN,NaN,2.66686615715094,2.66686615715094,498
207952683010661,113492725010661,68565710010538,2008,42,0,109,5964,2,1,1,,,1,2,541,36,11.6,1,,,79,3,NaN,NaN,NaN,70,2,,,16.544061,0,1,1,1,,6.018046,45,849.210872,2098.4425252556,113492081010661,1320549010538,58408212010538,2008,42,0,109,5964,1,,2009,2,24,5.8,2,1,4,4,40.80451,-77.15635,710,2,2,5,,M221Ac,4210,0,499,NaN,NaN,2.46541814980015,2.46541814980015,499
207952704010661,113492725010661,68565736010538,2008,42,0,109,5964,4,6,1,,,1,2,541,36,13.5,1,,,86,3,NaN,NaN,NaN,70,2,,,25.416447,0,1,1,1,,6.018046,45,849.210872,2098.4425252556,113492081010661,1320549010538,58408212010538,2008,42,0,109,5964,1,,2009,2,24,5.8,2,1,4,4,40.80451,-77.15635,710,2,2,5,,M221Ac,4210,0,500,NaN,NaN,2.46541814980015,2.46541814980015,500
207955422010661,113493507010661,68546273010538,2008,42,5,59,3862,3,5,1,,,1,2,541,36,5.2,1,,,43,3,NaN,NaN,NaN,70,1,,,1.607741,0,1,1,1,,6.018046,46,252.757932,624.5774878686,113492081010661,1320557010538,58388445010538,2008,42,5,59,3862,1,,2008,5,27,4.8,2,1,4,0,39.732711,-80.303704,1160,2,2,5,, 221Ea,4218,0,502,NaN,NaN,5.76205206852185,5.76205206852185,502
207956115010661,113493953010661,68557927010538,2008,42,5,85,5207,2,5,1,,,1,2,541,36,7.7,1,,,51,3,NaN,NaN,NaN,70,1,,,6.011618,0,1,1,1,,6.018046,53,507.744008000001,1254.6608309684,113492081010661,1320560010538,58400261010538,2008,42,5,85,5207,1,,2008,6,10,4.9,2,1,5,0,41.376299,-80.299278,1170,2,2,5,, 221Fa,4203,0,503,NaN,NaN,5.59387444874132,5.59387444874132,503
207957173010661,113493287010661,68542078010538,2008,42,5,129,3371,2,10,1,,,1,2,541,36,10.7,1,,,57,3,NaN,NaN,NaN,70,2,,,12.317973,0,1,1,1,,6.018046,34,318.435852,786.8709120846,113492081010661,1320562010538,58360970010538,2008,42,5,129,3371,1,,2008,6,30,4.9,2,1,4,0,40.232666,-79.207089,1500,2,2,5,,M221Bb,4218,0,504,NaN,NaN,4.5826454211118,4.5826454211118,504
207959666010661,113493169010661,68523273010538,2008,42,6,33,3063,1,2,1,,,1,2,541,36,5.7,1,,,22,3,NaN,NaN,NaN,70,1,,,2.296385,0,1,1,1,,6.018046,36,699.280308,1727.9566050834,113492081010661,1320566010538,58366143010538,2008,42,6,33,3063,1,,2008,7,14,5.3,2,1,3,0,41.090625,-78.353528,1530,2,2,5,, 221Ea,4205,0,505,NaN,NaN,3.64239202820413,3.64239202820413,505
207962324010661,113493349010661,68549654010538,2008,42,6,65,4040,4,9,1,,,1,2,541,36,8.8,1,,,39,3,NaN,NaN,NaN,70,2,,,8.030861,0,1,1,1,,6.018046,66,873.803642000001,2159.2124895641,113492081010661,1320570010538,58391848010538,2008,42,6,65,4040,1,,2008,4,9,5.2,2,1,4,0,41.043982,-79.104322,1350,2,2,5,, 221Ea,4205,0,506,NaN,NaN,4.39372929683429,4.39372929683429,506
207962325010661,113493349010661,68549656010538,2008,42,6,65,4040,4,10,1,,,1,2,541,36,6.6,1,,,38,3,NaN,NaN,NaN,70,2,,,3.482191,0,1,1,1,,6.018046,66,873.803642000001,2159.2124895641,113492081010661,1320570010538,58391848010538,2008,42,6,65,4040,1,,2008,4,9,5.2,2,1,4,0,41.043982,-79.104322,1350,2,2,5,, 221Ea,4205,0,507,NaN,NaN,4.39372929683429,4.39372929683429,507
207968316010661,113493825010661,68526820010538,2008,42,7,9,5438,3,7,1,,,1,2,541,36,5.7,1,,,18,3,NaN,NaN,NaN,70,2,,,1.913238,0,1,1,1,,6.018046,22,270.291484,667.9037715382,113492081010661,1320578010538,58375876010538,2008,42,7,9,5438,1,,2008,6,18,4.8,2,1,5,4,40.175111,-78.197856,1960,2,2,5,,M221Ac,4209,0,512,NaN,NaN,3.61248010815908,3.61248010815908,512
207968977010661,113493845010661,68512571010538,2008,42,7,13,4812,1,3,1,,,1,2,541,36,15.1,1,,,62,3,NaN,NaN,NaN,70,3,,,21.084797,0,1,1,1,,6.018046,26,213.38034,527.273489157,113492081010661,1320579010538,58377994010538,2008,42,7,13,4812,1,,2008,11,6,5.1,2,1,3,0,40.424428,-78.442684,1060,2,2,5,,M221Ac,4209,0,513,NaN,NaN,3.79578354198708,3.79578354198708,513
207970533010661,113493121010661,68566763010538,2008,42,7,111,4542,1,5,1,,,1,2,541,36,7.1,1,,,23,3,NaN,NaN,NaN,70,2,,,3.625206,0,1,1,1,,6.018046,49,216.649656,535.3521324588,113492081010661,1320582010538,58409297010538,2008,42,7,111,4542,1,,2008,10,7,5.4,2,1,4,0,40.043829,-78.764393,2610,2,2,5,,M221Bf,4209,0,514,NaN,NaN,4.19368508278173,4.19368508278173,514
207973599010661,113492401010661,68553785010538,2008,42,8,79,3991,3,6,1,,,1,2,541,36,6.5,1,,,40,3,NaN,NaN,NaN,70,1,,,3.636707,0,1,1,1,,6.018046,38,555.36779,1372.3415774795,113492081010661,1320587010538,58396092010538,2008,42,8,79,3991,1,,2009,2,25,5.9,2,1,5,0,41.352857,-75.827427,1390,2,2,5,,M221Ac,4211,0,516,NaN,NaN,1.14011003786915,1.14011003786915,516
207977516010661,113492143010661,0,2008,42,9,17,3577,2,7,2,,,1,2,541,36,10.1,1,,,58,3,NaN,NaN,NaN,NaN,3,,,7.182511,0,1,1,,,6.018046,12,210.111024,519.1948458552,113492081010661,1320598010538,58380234010538,2008,42,9,17,3577,1,,2008,9,16,5.6,2,1,3,0,40.435136,-75.154977,370,2,2,5,, 221Da,4208,0,517,NaN,NaN,0.816411736427769,0.816411736427769,517
207978939010661,113492469010661,68543263010538,2008,42,9,133,4434,2,3,1,,,1,2,541,36,8.6,1,,,50,3,NaN,NaN,NaN,70,1,,,8.14462,0,1,1,1,,6.018046,22,333.220674,823.4049464877,113492081010661,1320608010538,58362189010538,2008,42,9,133,4434,1,,2008,5,22,4.8,2,1,2,0,40.105848,-76.735673,430,2,2,5,, 221Da,4204,0,519,NaN,NaN,2.26443216252751,2.26443216252751,519
225124088010661,145020167010661,68569288010538,2009,42,0,57,4905,2,14,1,,,1,2,541,36,5.2,1,,,28,3,NaN,NaN,NaN,70,2,,,1.452153,0,1,1,1,,6.018046,67,1188.449592,2936.7183643116,144953205010661,1320544010538,58559494010538,2009,42,0,57,4905,1,,2009,8,13,4.9,2,1,2,0,39.948517,-77.989656,950,2,2,1,,M221Ac,4209,0,521,NaN,NaN,3.48156530375821,3.48156530375821,521
225124651010661,145020155010661,68571157010538,2009,42,0,61,5409,2,6,1,,,2,2,541,36,14.6,1,,,43,3,NaN,NaN,NaN,70,2,,,24.785947,0,1,1,1,,6.018046,40,849.210872000001,2098.4425252556,144953205010661,1320545010538,58561366010538,2009,42,0,61,5409,1,,2010,1,21,5.1,2,1,2,0,40.181468,-77.850924,910,2,2,1,,M221Ac,4209,0,525,NaN,NaN,3.27706744031001,3.27706744031001,525
225125682010661,145019953010661,68584414010538,2009,42,0,99,3888,4,7,2,,,2,2,541,36,8.3,1,,,44,3,NaN,NaN,NaN,70,1,,,7.437768,0,1,1,1,,6.018046,13,204.092978,504.3239532869,144953205010661,1320548010538,58574738010538,2009,42,0,99,3888,1,,2009,12,2,5.9,2,1,1,0,40.439463,-77.028432,440,2,2,1,,M221Ac,4211,0,526,NaN,NaN,2.41516563009765,2.41516563009765,526
225125683010661,145019953010661,68584416010538,2009,42,0,99,3888,4,8,2,,,2,2,541,36,6.8,1,,,45,3,NaN,NaN,NaN,70,1,,,4.203781,0,1,1,1,,6.018046,13,204.092978,504.3239532869,144953205010661,1320548010538,58574738010538,2009,42,0,99,3888,1,,2009,12,2,5.9,2,1,1,0,40.439463,-77.028432,440,2,2,1,,M221Ac,4211,0,527,NaN,NaN,2.41516563009765,2.41516563009765,527
225125684010661,145019953010661,68584418010538,2009,42,0,99,3888,4,9,2,,,2,2,541,36,5.9,1,,,24,3,NaN,NaN,NaN,70,1,,,2.644651,0,1,1,1,,6.018046,13,204.092978,504.3239532869,144953205010661,1320548010538,58574738010538,2009,42,0,99,3888,1,,2009,12,2,5.9,2,1,1,0,40.439463,-77.028432,440,2,2,1,,M221Ac,4211,0,528,NaN,NaN,2.41516563009765,2.41516563009765,528
225125782010661,145020041010661,0,2009,42,0,99,3892,3,1,2,,,0,2,541,36,11.9,1,,,55,3,NaN,NaN,NaN,NaN,2,,,17.653652,0,1,1,,,6.018046,3,18.054138,44.6126777049,144953205010661,1320548010538,58574976010538,2009,42,0,99,3892,1,,2009,10,28,NaN,1,1,1,0,40.295841,-77.271017,610,NaN,NaN,1,,M221Ac,4211,0,529,NaN,NaN,2.68929909992957,2.68929909992957,529
225028162010661,145020717010661,68608520010538,2009,42,5,5,5729,3,3,1,,,1,2,541,36,6,1,,,34,3,NaN,NaN,NaN,70,2,,,2.470631,0,1,1,1,,6.018046,25,201.344248,497.5317040204,144953205010661,1320552010538,58542635010538,2009,42,5,5,5729,1,,2009,3,24,5.4,2,1,3,0,40.950909,-79.27988,1260,2,2,1,, 221Ea,4203,0,530,NaN,NaN,4.57176636966994,4.57176636966994,530
225032198010661,145020777010661,68570180010538,2009,42,5,59,4099,2,3,1,,,1,2,541,36,8.1,1,,,39,3,NaN,NaN,NaN,70,1,,,6.941451,0,1,1,1,,6.018046,42,573.421928,1416.9542551844,144953205010661,1320557010538,58560327010538,2009,42,5,59,4099,1,,2009,11,4,5.2,2,1,4,0,39.748729,-80.264741,1160,2,2,1,, 221Ea,4218,0,531,NaN,NaN,5.72038149941156,5.72038149941156,531
225032199010661,145020777010661,68570182010538,2009,42,5,59,4099,2,4,1,,,1,2,541,36,5.7,1,,,33,3,NaN,NaN,NaN,70,2,,,2.074154,0,1,1,1,,6.018046,42,573.421928,1416.9542551844,144953205010661,1320557010538,58560327010538,2009,42,5,59,4099,1,,2009,11,4,5.2,2,1,4,0,39.748729,-80.264741,1160,2,2,1,, 221Ea,4218,0,532,NaN,NaN,5.72038149941156,5.72038149941156,532
225032204010661,145020777010661,68570192010538,2009,42,5,59,4099,2,9,1,,,1,2,541,36,12.2,1,,,60,3,NaN,NaN,NaN,70,2,,,18.808169,0,1,1,1,,6.018046,42,573.421928,1416.9542551844,144953205010661,1320557010538,58560327010538,2009,42,5,59,4099,1,,2009,11,4,5.2,2,1,4,0,39.748729,-80.264741,1160,2,2,1,, 221Ea,4218,0,533,NaN,NaN,5.72038149941156,5.72038149941156,533
225032634010661,145020877010661,68570318010538,2009,42,5,59,4344,4,11,1,,,1,2,544,36,6.4,1,,,42,3,NaN,NaN,NaN,70,2,,,3.093317,0,1,1,1,,6.018046,39,204.613564,505.6103473222,144953205010661,1320557010538,58560456010538,2009,42,5,59,4344,1,,2009,7,27,5,2,1,4,0,39.759881,-80.415507,1220,2,2,1,, 221Ea,4218,0,535,NaN,NaN,5.86426273682226,5.86426273682226,535
225032062010661,145021359010661,68569925010538,2009,42,5,59,6041,2,9,1,,,1,2,541,36,9,1,,,43,3,NaN,NaN,NaN,70,1,,,9.428895,0,1,1,1,,6.018046,55,1361.931754,3365.4014607217,144953205010661,1320557010538,58560082010538,2009,42,5,59,6041,1,,2009,11,18,5,2,1,2,0,39.829508,-80.081392,1190,2,2,1,, 221Ea,4218,0,536,NaN,NaN,5.52311910124885,5.52311910124885,536
225036307010661,145020659010661,68573255010538,2009,42,5,63,3690,3,3,1,,,1,2,541,36,5.5,1,,,38,3,NaN,NaN,NaN,70,3,,,1.105185,0,1,1,1,,6.018046,43,861.246964000001,2128.1843103922,144953205010661,1320558010538,58563470010538,2009,42,5,63,3690,1,,2010,1,25,5.3,2,1,3,0,40.595007,-79.315023,1240,2,2,1,, 221Ea,4209,0,537,NaN,NaN,4.63365212469753,4.63365212469753,537
225036308010661,145020659010661,68573257010538,2009,42,5,63,3690,3,4,1,,,1,2,541,36,5.4,1,,,33,3,NaN,NaN,NaN,70,3,,,1.021889,0,1,1,1,,6.018046,43,861.246964000001,2128.1843103922,144953205010661,1320558010538,58563470010538,2009,42,5,63,3690,1,,2010,1,25,5.3,2,1,3,0,40.595007,-79.315023,1240,2,2,1,, 221Ea,4209,0,538,NaN,NaN,4.63365212469753,4.63365212469753,538
225037003010661,145020979010661,68580748010538,2009,42,5,85,2941,4,3,1,,,1,2,541,36,15.1,1,,,71,3,NaN,NaN,NaN,70,1,,,29.518715,0,1,1,1,,6.018046,38,699.280308,1727.9566050834,144953205010661,1320560010538,58571092010538,2009,42,5,85,2941,1,,2009,3,16,5,2,1,5,4,41.157459,-80.349955,1230,2,2,1,, 221Fa,4203,0,539,NaN,NaN,5.63881851669035,5.63881851669035,539
225061570010661,145020779010661,68596508010538,2009,42,6,123,4115,2,10,1,,,1,2,541,36,6,1,,,5,4,NaN,NaN,NaN,20,3,,,0.397284,0,0,1,1,,6.018046,49,333.74126,824.691340523001,144953205010661,1320577010538,58530536010538,2009,42,6,123,4115,1,,2009,8,25,5.2,2,1,5,4,41.893376,-79.100917,1800,2,2,1,, 211Ga,4205,0,541,NaN,NaN,4.45718927087205,4.45718927087205,541
225062940010661,145020335010661,68609577010538,2009,42,7,9,5064,1,14,1,,,1,2,541,36,10.1,1,,,76,3,NaN,NaN,NaN,70,2,,,10.635642,0,1,1,1,,6.018046,52,1053.30385,2602.7664785425,144953205010661,1320578010538,58543736010538,2009,42,7,9,5064,1,,2009,5,19,4.6,2,1,2,0,39.932804,-78.471219,1220,2,2,1,,M221Ac,4209,0,542,NaN,NaN,3.94306809350499,3.94306809350499,542
225064500010661,145020309010661,68611988010538,2009,42,7,13,3783,4,3,1,,,1,2,541,36,5.1,1,,,31,3,NaN,NaN,NaN,70,2,,,1.327256,0,1,1,1,,6.018046,45,402.688496,995.063408040801,144953205010661,1320579010538,58546146010538,2009,42,7,13,3783,1,,2009,12,7,5.9,2,1,3,0,40.614464,-78.295326,1390,2,2,1,,M221Ac,4209,0,543,NaN,NaN,3.61960704237352,3.61960704237352,543
225068284010661,145020769010661,68623351010538,2009,42,7,51,5266,3,5,1,,,1,2,541,36,8.7,1,,,23,3,NaN,NaN,NaN,60,1,,,5.910073,0,1,1,1,,6.018046,33,399.41918,986.984764739001,144953205010661,1320581010538,58557860010538,2009,42,7,51,5266,1,,2009,5,19,4.3,2,1,4,0,39.817517,-79.884938,1000,2,2,1,, 221Ea,4209,0,544,NaN,NaN,5.3352200597847,5.3352200597847,544
225068117010661,145021357010661,68623198010538,2009,42,7,51,5768,2,7,2,,,1,2,541,36,16.1,1,,,38,3,NaN,NaN,NaN,70,2,,,25.451426,0,1,1,1,,6.018046,28,351.274812,868.0176241926,144953205010661,1320581010538,58557713010538,2009,42,7,51,5768,1,,2009,11,10,5,2,1,5,0,39.984147,-79.98359,1160,2,2,1,, 221Ea,4209,0,545,NaN,NaN,5.39338914784322,5.39338914784322,545
